,DATA,Temp mitja,Temp max,Temp min,Dif.Temp,Pressió atm mitja,Pressió atm. max,Pressió atm. min,Dif.Pressió,Humitat rel mitja,Humitat rel.max,Humitat rel. min,Dif.Hum,Irradiància solar mitja,Gruix neu mitja,Velocitat vent (10m) mitja,Direcció vent mitja,Ratxa max vent (10m),Direcció vent max mitja,Precipitació tot,Precipitació max 1min,Precipitació demà,Precipitació (bool),Precipitació demà(bool)
2794,2016-08-26,19.3,32.0,6.9,25.1,896.2,898.1,893.8,4.3,51.5,96.0,10.0,86.0,299.9,0.0,1.9,154.7,8.5,144.5,0.0,0.0,0.0,False,False
2795,2016-08-27,19.5,32.6,7.2,25.4,897.3,899.2,894.7,4.5,52.0,97.0,13.0,84.0,294.9,0.0,2.3,145.0,11.1,155.6,0.0,0.0,0.0,False,False
2796,2016-08-28,20.3,32.0,9.2,22.8,897.6,899.3,894.7,4.6,54.4,93.0,14.0,79.0,259.2,0.0,2.7,162.6,13.0,176.7,0.0,0.0,12.9,False,True
2797,2016-08-29,16.4,27.5,10.0,17.5,897.7,899.1,895.1,4.0,76.7,99.0,39.0,60.0,225.5,0.0,2.3,155.7,13.4,151.1,12.9,0.7,0.0,True,False
2798,2016-08-30,15.8,27.2,7.9,19.3,896.8,898.5,893.8,4.7,71.9,99.0,29.0,70.0,268.7,0.0,2.1,162.0,10.8,169.3,0.0,0.0,0.0,False,False
2799,2016-08-31,18.4,26.6,11.5,15.1,898.2,900.5,896.7,3.8,62.4,97.0,31.0,66.0,203.5,0.0,2.3,130.0,10.9,154.2,0.0,0.0,0.0,False,False
2800,2016-09-01,19.4,28.3,11.6,16.7,899.9,901.6,897.8,3.8,59.6,93.0,27.0,66.0,214.3,0.0,1.7,145.5,10.0,134.4,0.0,0.0,0.0,False,False
2801,2016-09-02,18.8,30.7,8.3,22.4,899.3,901.1,896.5,4.6,59.7,98.0,21.0,77.0,248.6,0.0,1.8,120.3,7.5,125.5,0.0,0.0,10.3,False,True
2802,2016-09-03,16.1,30.2,7.9,22.3,899.6,901.0,896.5,4.5,76.2,98.0,22.0,76.0,185.8,0.0,1.6,136.1,14.0,140.2,10.3,0.6,0.1,True,True
2803,2016-09-04,18.8,31.6,8.6,23.0,899.2,901.0,896.8,4.2,66.8,99.0,21.0,78.0,223.1,0.0,1.4,155.3,6.2,157.5,0.1,0.1,0.0,True,False
2804,2016-09-05,20.8,30.9,11.6,19.3,898.8,900.6,896.4,4.2,50.9,97.0,13.0,84.0,262.1,0.0,2.9,100.5,13.3,117.8,0.0,0.0,0.0,False,False
2805,2016-09-06,19.8,30.3,8.1,22.2,897.1,900.0,894.1,5.9,48.9,87.0,13.0,74.0,276.7,0.0,3.0,127.1,12.2,149.8,0.0,0.0,0.0,False,False
2806,2016-09-07,17.5,27.6,6.6,21.0,894.4,896.7,891.9,4.8,64.6,97.0,35.0,62.0,269.8,0.0,2.1,162.6,8.4,151.6,0.0,0.0,0.0,False,False
2807,2016-09-08,17.6,27.7,8.6,19.1,894.3,895.7,892.4,3.3,68.5,98.0,31.0,67.0,248.4,0.0,2.3,136.0,9.6,149.1,0.0,0.0,20.9,False,True
2808,2016-09-09,17.8,26.9,13.7,13.2,894.7,897.0,891.3,5.7,74.1,98.0,34.0,64.0,215.5,0.0,2.1,194.1,10.8,187.1,20.9,0.7,1.5,True,True
2809,2016-09-10,16.7,25.9,10.2,15.7,895.0,897.1,892.5,4.6,70.6,98.0,24.0,74.0,256.9,0.0,2.4,142.7,10.1,151.0,1.5,0.1,0.0,True,False
2810,2016-09-11,16.7,26.2,7.1,19.1,895.8,897.5,893.4,4.1,66.8,98.0,31.0,67.0,251.0,0.0,1.8,159.6,7.4,153.7,0.0,0.0,0.0,False,False
2811,2016-09-12,17.6,27.6,8.1,19.5,894.9,896.7,892.3,4.4,67.9,99.0,29.0,70.0,254.9,0.0,1.9,169.4,8.8,184.3,0.0,0.0,9.4,False,True
2812,2016-09-13,17.0,25.7,8.7,17.0,892.0,895.1,889.2,5.9,67.2,99.0,24.0,75.0,240.9,0.0,3.1,176.1,14.8,186.9,9.4,0.2,13.1,True,True
2813,2016-09-14,13.5,19.3,8.1,11.2,887.9,890.7,886.4,4.3,75.6,99.0,45.0,54.0,136.0,0.0,3.0,197.5,9.5,203.4,13.1,0.5,0.0,True,False
2814,2016-09-15,9.8,15.3,3.9,11.4,890.7,892.3,889.3,3.0,66.7,98.0,39.0,59.0,159.4,0.0,3.6,214.5,12.9,209.0,0.0,0.0,0.0,False,False
2815,2016-09-16,11.6,19.9,2.2,17.7,894.2,897.3,891.8,5.5,64.0,99.0,30.0,69.0,201.7,0.0,2.0,139.1,12.1,139.4,0.0,0.0,0.0,False,False
2816,2016-09-17,11.1,18.0,6.5,11.5,895.0,897.2,892.9,4.3,63.9,96.0,30.0,66.0,186.5,0.0,2.3,149.2,9.1,160.7,0.0,0.0,0.0,False,False
2817,2016-09-18,11.4,17.6,4.1,13.5,894.8,896.8,893.5,3.3,53.9,84.0,32.0,52.0,230.4,0.0,5.9,42.7,19.0,51.8,0.0,0.0,0.0,False,False
2818,2016-09-19,12.8,22.4,3.3,19.1,894.9,896.9,892.5,4.4,62.9,97.0,31.0,66.0,238.0,0.0,3.0,154.0,11.2,157.2,0.0,0.0,0.0,False,False
2819,2016-09-20,11.7,19.3,3.6,15.7,892.9,894.7,890.6,4.1,69.4,99.0,40.0,59.0,163.3,0.0,2.0,162.8,9.9,151.5,0.0,0.0,0.0,False,False
2820,2016-09-21,13.2,22.7,6.5,16.2,893.4,896.1,890.9,5.2,67.4,95.0,30.0,65.0,224.8,0.0,1.9,129.1,9.9,141.5,0.0,0.0,0.0,False,False
2821,2016-09-22,13.0,23.1,2.9,20.2,896.9,899.8,894.8,5.0,69.6,99.0,28.0,71.0,237.0,0.0,2.0,174.6,9.3,186.9,0.0,0.0,6.0,False,True
2822,2016-09-23,12.2,22.8,5.1,17.7,901.1,902.8,899.2,3.6,81.1,98.0,33.0,65.0,170.1,0.0,1.4,147.4,9.8,170.1,6.0,0.2,0.1,True,True
2823,2016-09-24,13.0,20.6,8.5,12.1,899.3,901.6,896.5,5.1,77.8,99.0,42.0,57.0,197.6,0.0,1.6,166.9,7.3,166.0,0.1,0.1,2.1,True,True
2824,2016-09-25,11.9,20.3,6.1,14.2,898.2,900.1,896.4,3.7,81.6,98.0,36.0,62.0,129.2,0.0,1.9,139.2,10.7,144.5,2.1,0.1,0.0,True,False
2825,2016-09-26,11.0,20.4,2.7,17.7,898.3,900.1,895.8,4.3,76.8,100.0,34.0,66.0,189.8,0.0,1.9,141.3,9.1,153.1,0.0,0.0,0.0,False,False
2826,2016-09-27,12.7,22.6,3.6,19.0,901.2,904.2,899.3,4.9,64.7,99.0,26.0,73.0,189.9,0.0,2.9,116.2,11.7,112.2,0.0,0.0,0.0,False,False
2827,2016-09-28,12.3,22.6,2.7,19.9,905.1,906.6,903.5,3.1,61.5,98.0,25.0,73.0,229.8,0.0,1.6,184.7,6.5,180.3,0.0,0.0,0.0,False,False
2828,2016-09-29,11.1,23.2,0.4,22.8,901.9,906.4,898.2,8.2,68.5,100.0,20.0,80.0,228.1,0.0,1.5,189.2,8.5,185.4,0.0,0.0,0.0,False,False
2829,2016-09-30,10.7,22.0,0.9,21.1,895.7,899.3,892.5,6.8,71.5,100.0,27.0,73.0,221.2,0.0,1.9,167.3,9.6,176.1,0.0,0.0,0.0,False,False
2830,2016-10-01,11.9,22.9,3.9,19.0,891.7,893.7,889.0,4.7,72.6,98.0,29.0,69.0,181.5,0.0,1.7,154.8,8.3,169.8,0.0,0.0,2.6,False,True
2831,2016-10-02,12.8,21.0,6.4,14.6,894.0,898.1,892.5,5.6,75.3,99.0,34.0,65.0,203.5,0.0,2.8,182.7,12.5,183.4,2.6,0.9,0.0,True,False
2832,2016-10-03,13.4,22.4,6.5,15.9,898.4,900.1,896.5,3.6,71.6,97.0,32.0,65.0,197.2,0.0,2.3,185.7,10.4,183.5,0.0,0.0,0.4,False,True
2833,2016-10-04,14.7,25.7,5.8,19.9,897.7,899.5,894.7,4.8,70.0,98.0,25.0,73.0,188.2,0.0,1.7,159.2,8.7,179.8,0.4,0.1,5.8,True,True
2834,2016-10-05,13.1,22.5,8.1,14.4,895.9,898.6,892.6,6.0,85.9,99.0,37.0,62.0,147.6,0.0,1.6,181.9,8.3,188.6,5.8,0.5,4.7,True,True
2835,2016-10-06,8.7,14.8,1.3,13.5,890.3,893.0,887.4,5.6,88.6,99.0,42.0,57.0,59.5,0.0,1.5,158.3,14.7,161.7,4.7,0.6,0.0,True,False
2836,2016-10-07,8.9,19.4,-0.2,19.6,892.1,894.2,890.1,4.1,78.4,100.0,37.0,63.0,197.4,0.0,1.5,170.2,7.8,171.6,0.0,0.0,0.0,False,False
2837,2016-10-08,10.2,20.7,1.9,18.8,894.1,895.8,891.9,3.9,74.0,100.0,32.0,68.0,202.9,0.0,1.8,161.4,8.7,158.0,0.0,0.0,0.0,False,False
2838,2016-10-09,9.2,18.2,1.9,16.3,895.0,896.6,892.2,4.4,70.4,99.0,33.0,66.0,191.4,0.0,3.0,137.5,10.2,166.6,0.0,0.0,0.0,False,False
2839,2016-10-10,9.3,17.4,1.7,15.7,893.1,895.5,890.6,4.9,61.6,93.0,29.0,64.0,203.2,0.0,2.2,127.0,9.2,128.0,0.0,0.0,0.0,False,False
2840,2016-10-11,7.2,16.3,-0.5,16.8,889.1,891.8,886.6,5.2,67.2,99.0,33.0,66.0,169.2,0.0,1.5,129.7,8.1,148.2,0.0,0.0,8.3,False,True
2841,2016-10-12,7.0,11.0,2.6,8.4,886.3,889.5,882.1,7.4,86.7,99.0,62.0,37.0,51.0,0.0,0.8,175.6,3.0,209.6,8.3,0.1,14.8,True,True
2842,2016-10-13,9.5,12.6,7.3,5.3,879.9,882.2,877.6,4.6,93.1,99.0,72.0,27.0,44.9,0.0,1.2,175.0,7.0,172.0,14.8,0.2,5.7,True,True
2843,2016-10-14,9.0,12.9,4.8,8.1,881.3,888.0,876.8,11.2,90.7,99.0,61.0,38.0,78.9,0.0,1.8,216.5,7.5,216.9,5.7,0.1,0.1,True,True
2844,2016-10-15,8.0,17.0,2.0,15.0,892.3,896.0,888.0,8.0,79.2,100.0,34.0,66.0,188.4,0.0,1.8,188.6,8.6,192.2,0.1,0.1,0.0,True,False
2845,2016-10-16,8.6,17.3,0.5,16.8,896.6,898.6,895.1,3.5,76.3,100.0,33.0,67.0,155.8,0.0,1.9,178.5,7.9,187.2,0.0,0.0,0.0,False,False
2846,2016-10-17,10.1,15.9,5.8,10.1,899.0,900.3,897.5,2.8,81.2,98.0,55.0,43.0,83.1,0.0,1.1,150.0,6.0,167.4,0.0,0.0,0.0,False,False
2847,2016-10-18,10.5,18.9,2.2,16.7,899.8,901.5,897.9,3.6,77.7,100.0,36.0,64.0,173.4,0.0,1.5,171.1,7.4,198.0,0.0,0.0,0.0,False,False
2848,2016-10-19,10.3,16.3,5.1,11.2,896.2,899.6,893.5,6.1,75.5,96.0,36.0,60.0,151.2,0.0,1.8,187.1,9.8,192.9,0.0,0.0,0.0,False,False
2849,2016-10-20,8.9,15.7,6.0,9.7,891.0,893.6,888.3,5.3,70.4,96.0,42.0,54.0,158.0,0.0,2.6,146.3,8.9,133.2,0.0,0.0,0.0,False,False
2850,2016-10-21,6.7,15.5,-0.1,15.6,890.2,891.4,888.5,2.9,68.0,98.0,30.0,68.0,174.9,0.0,2.1,123.2,7.2,125.4,0.0,0.0,0.1,False,True
2851,2016-10-22,5.7,14.0,-1.1,15.1,888.4,891.2,886.0,5.2,86.2,100.0,56.0,44.0,85.2,0.0,0.8,152.1,3.5,166.2,0.1,0.1,0.0,True,False
2852,2016-10-23,11.4,17.8,6.1,11.7,886.5,888.7,885.0,3.7,80.6,98.0,54.0,44.0,88.9,0.0,2.1,183.1,10.2,193.4,0.0,0.0,5.8,False,True
2853,2016-10-24,14.0,21.2,7.8,13.4,891.0,895.2,887.9,7.3,72.3,99.0,41.0,58.0,122.3,0.0,4.6,203.0,14.3,215.0,5.8,0.6,0.8,True,True
2854,2016-10-25,11.6,18.3,8.3,10.0,897.5,900.2,894.6,5.6,87.6,99.0,49.0,50.0,93.4,0.0,1.4,177.1,5.7,195.1,0.8,0.2,0.2,True,True
2855,2016-10-26,11.1,18.7,4.3,14.4,901.0,903.0,899.7,3.3,84.4,99.0,53.0,46.0,96.9,0.0,1.2,158.7,6.9,181.5,0.2,0.1,0.0,True,False
2856,2016-10-27,8.3,21.9,-0.1,22.0,903.9,906.6,901.8,4.8,69.2,100.0,15.0,85.0,169.1,0.0,1.2,165.1,7.8,189.0,0.0,0.0,0.0,False,False
2857,2016-10-28,6.0,19.8,-3.9,23.7,906.6,908.0,904.9,3.1,70.0,99.0,26.0,73.0,166.5,0.0,0.8,182.1,4.5,177.4,0.0,0.0,0.0,False,False
2858,2016-10-29,6.9,24.0,-3.1,27.1,904.3,907.7,900.9,6.8,67.8,99.0,19.0,80.0,164.3,0.0,0.5,157.5,3.7,175.3,0.0,0.0,0.0,False,False
2859,2016-10-30,6.3,21.7,-5.0,26.7,899.5,902.1,896.5,5.6,65.3,98.0,19.0,79.0,162.9,0.0,0.8,200.9,4.4,215.3,0.0,0.0,0.0,False,False
2860,2016-10-31,6.2,20.0,-3.7,23.7,898.9,900.8,896.7,4.1,69.7,98.0,22.0,76.0,158.7,0.0,0.9,164.4,6.0,175.4,0.0,0.0,0.0,False,False
2861,2016-11-01,5.5,18.3,-3.2,21.5,899.1,900.8,896.5,4.3,75.5,100.0,25.0,75.0,155.1,0.0,0.9,140.7,6.4,148.1,0.0,0.0,0.0,False,False
2862,2016-11-02,5.5,19.9,-3.7,23.6,896.2,898.7,893.3,5.4,69.5,100.0,21.0,79.0,154.5,0.0,0.7,175.7,4.4,187.1,0.0,0.0,0.0,False,False
2863,2016-11-03,5.1,19.2,-3.5,22.7,894.4,895.9,891.7,4.2,69.5,98.0,21.0,77.0,146.9,0.0,0.7,183.2,6.3,182.3,0.0,0.0,1.1,False,True
2864,2016-11-04,5.0,11.2,-3.8,15.0,894.0,896.6,889.1,7.5,88.7,100.0,52.0,48.0,74.1,0.0,1.9,199.6,8.6,221.0,1.1,0.1,9.9,True,True
2865,2016-11-05,9.0,11.4,6.0,5.4,883.4,889.1,880.0,9.1,87.4,96.0,75.0,21.0,36.7,0.0,4.1,196.5,10.6,201.6,9.9,0.2,0.2,True,True
2866,2016-11-06,5.2,11.0,-0.6,11.6,881.4,883.8,879.4,4.4,67.4,93.0,36.0,57.0,146.3,0.0,3.0,178.1,11.3,181.2,0.2,0.1,0.5,True,True
2867,2016-11-07,0.3,9.8,-4.5,14.3,884.3,886.5,882.5,4.0,83.4,100.0,32.0,68.0,116.9,0.0,1.3,193.9,7.4,184.3,0.5,0.1,0.0,True,False
2868,2016-11-08,-0.4,7.6,-6.8,14.4,888.3,890.7,886.1,4.6,72.2,100.0,24.0,76.0,156.0,0.0,2.1,187.1,15.1,177.6,0.0,0.0,0.0,False,False
2869,2016-11-09,1.9,13.1,-5.7,18.8,889.7,894.1,887.0,7.1,71.4,98.0,32.0,66.0,142.9,0.0,1.7,132.6,9.5,125.1,0.0,0.0,0.0,False,False
2870,2016-11-10,2.5,13.0,-5.0,18.0,894.6,896.4,892.6,3.8,75.3,99.0,37.0,62.0,139.1,0.0,1.4,151.6,6.5,167.6,0.0,0.0,0.0,False,False
2871,2016-11-11,2.3,13.4,-5.8,19.2,895.5,897.0,893.8,3.2,77.0,99.0,36.0,63.0,116.1,0.0,1.6,145.5,7.0,159.4,0.0,0.0,0.0,False,False
2872,2016-11-12,2.9,14.8,-3.5,18.3,895.9,897.0,893.7,3.3,75.6,100.0,24.0,76.0,123.3,0.0,1.0,174.8,3.9,189.7,0.0,0.0,0.0,False,False
2873,2016-11-13,4.9,11.9,-1.6,13.5,897.1,898.2,895.6,2.6,74.2,98.0,45.0,53.0,71.1,0.0,1.8,140.0,10.9,138.3,0.0,0.0,0.0,False,False
2874,2016-11-14,3.9,9.3,-1.6,10.9,899.4,901.8,896.7,5.1,65.3,95.0,35.0,60.0,122.8,0.0,4.4,115.5,14.1,119.3,0.0,0.0,0.0,False,False
2875,2016-11-15,2.7,13.7,-6.9,20.6,902.1,903.5,901.0,2.5,62.0,99.0,19.0,80.0,131.6,0.0,2.2,167.4,11.8,151.9,0.0,0.0,0.0,False,False
2876,2016-11-16,4.6,16.1,-4.6,20.7,899.4,902.4,897.2,5.2,71.3,99.0,38.0,61.0,128.3,0.0,2.0,122.4,9.8,141.6,0.0,0.0,0.0,False,False
2877,2016-11-17,4.4,17.2,-4.3,21.5,895.0,897.9,892.3,5.6,79.9,100.0,35.0,65.0,124.8,0.0,1.2,171.5,6.0,183.6,0.0,0.0,0.0,False,False
2878,2016-11-18,2.2,8.9,-4.6,13.5,890.7,893.5,888.6,4.9,89.9,100.0,66.0,34.0,54.7,0.0,0.8,161.7,3.5,199.7,0.0,0.0,0.0,False,False
2879,2016-11-19,3.7,10.7,-1.1,11.8,889.4,891.4,888.1,3.3,78.5,100.0,35.0,65.0,84.8,0.0,2.4,180.9,12.1,184.0,0.0,0.0,0.0,False,False
2880,2016-11-20,4.9,10.6,-1.5,12.1,885.6,888.6,882.6,6.0,77.4,97.0,49.0,48.0,77.0,0.0,2.8,208.0,10.0,206.4,0.0,0.0,12.1,False,True
2881,2016-11-21,8.3,11.1,4.9,6.2,880.9,883.5,878.3,5.2,89.5,99.0,74.0,25.0,24.6,0.0,4.5,241.0,18.1,239.8,12.1,0.2,12.0,True,True
2882,2016-11-22,8.2,11.3,5.7,5.6,884.1,885.8,882.7,3.1,84.1,99.0,50.0,49.0,30.4,0.0,2.6,145.3,12.5,179.8,12.0,0.2,30.1,True,True
2883,2016-11-23,8.2,12.4,1.3,11.1,882.3,885.4,878.5,6.9,74.5,100.0,54.0,46.0,51.2,0.0,4.8,137.5,21.6,143.2,30.1,0.6,1.7,True,True
2884,2016-11-24,2.5,8.7,-1.0,9.7,884.0,886.0,878.8,7.2,93.2,100.0,65.0,35.0,82.8,0.0,1.8,197.7,6.0,189.9,1.7,0.1,0.0,True,False
2885,2016-11-25,-0.1,7.2,-5.0,12.2,887.3,889.6,885.5,4.1,83.0,100.0,48.0,52.0,119.8,0.0,1.3,179.5,5.4,193.4,0.0,0.0,3.1,False,True
2886,2016-11-26,-0.5,2.6,-6.0,8.6,889.9,890.8,889.0,1.8,92.9,99.0,71.0,28.0,33.2,0.0,1.3,169.6,8.3,189.4,3.1,0.1,1.4,True,True
2887,2016-11-27,2.4,11.4,-3.7,15.1,889.0,890.7,887.3,3.4,90.3,100.0,48.0,52.0,91.6,0.0,1.2,154.5,5.3,179.7,1.4,0.1,0.0,True,False
2888,2016-11-28,-0.4,10.7,-6.8,17.5,888.7,892.3,886.9,5.4,87.6,100.0,37.0,63.0,105.4,0.0,0.6,165.9,3.5,178.0,0.0,0.0,0.0,False,False
2889,2016-11-29,1.0,10.4,-6.5,16.9,897.5,902.8,892.2,10.6,81.6,100.0,45.0,55.0,116.4,0.0,1.3,157.2,8.6,174.1,0.0,0.0,0.0,False,False
2890,2016-11-30,1.5,10.2,-5.4,15.6,904.3,906.3,902.7,3.6,81.8,99.0,43.0,56.0,97.2,0.0,0.9,142.0,4.9,148.0,0.0,0.0,0.0,False,False
2891,2016-12-01,-2.1,9.9,-8.5,18.4,901.1,904.5,898.6,5.9,78.6,99.0,30.0,69.0,116.4,0.0,0.6,147.5,3.7,133.4,0.0,0.0,0.0,False,False
2892,2016-12-02,-2.7,10.2,-10.0,20.2,894.3,898.9,891.3,7.6,72.8,97.0,15.0,82.0,115.8,0.0,0.4,165.5,3.5,161.4,0.0,0.0,0.0,False,False
2893,2016-12-03,-2.3,10.0,-9.9,19.9,891.4,893.2,889.3,3.9,72.7,96.0,26.0,70.0,114.4,0.0,0.8,154.0,4.1,162.8,0.0,0.0,0.1,False,True
2894,2016-12-04,0.2,4.4,-6.3,10.7,893.8,895.4,892.5,2.9,87.0,98.0,67.0,31.0,36.8,0.0,1.0,163.6,3.7,164.3,0.1,0.1,0.0,True,False
2895,2016-12-05,2.7,8.8,-3.3,12.1,897.1,900.2,895.2,5.0,89.8,100.0,65.0,35.0,39.2,0.0,1.1,140.4,3.9,124.0,0.0,0.0,0.0,False,False
2896,2016-12-06,0.0,11.8,-5.0,16.8,901.8,904.3,900.0,4.3,89.4,100.0,49.0,51.0,93.1,0.0,0.9,150.8,3.7,174.4,0.0,0.0,0.0,False,False
2897,2016-12-07,-1.0,11.2,-8.0,19.2,905.3,908.1,903.8,4.3,83.7,100.0,40.0,60.0,108.4,0.0,0.9,160.1,3.4,143.4,0.0,0.0,0.0,False,False
2898,2016-12-08,-2.0,10.6,-8.7,19.3,908.4,909.5,906.9,2.6,80.2,98.0,34.0,64.0,107.0,0.0,0.8,145.3,4.3,139.2,0.0,0.0,0.0,False,False
2899,2016-12-09,-0.9,13.3,-8.2,21.5,906.6,909.0,904.6,4.4,75.3,98.0,23.0,75.0,107.2,0.0,0.4,152.5,2.7,164.8,0.0,0.0,0.0,False,False
2900,2016-12-10,-0.5,10.6,-6.5,17.1,903.0,905.1,901.1,4.0,77.7,97.0,26.0,71.0,88.6,0.0,0.5,158.2,2.2,144.2,0.0,0.0,0.0,False,False
2901,2016-12-11,-0.0,10.4,-8.2,18.6,899.7,901.9,897.5,4.4,73.5,98.0,32.0,66.0,103.7,0.0,1.0,169.0,8.9,171.4,0.0,0.0,0.0,False,False
2902,2016-12-12,1.0,14.7,-6.5,21.2,898.5,900.2,897.0,3.2,65.7,98.0,13.0,85.0,95.0,0.0,1.4,131.3,7.2,147.0,0.0,0.0,0.0,False,False
2903,2016-12-13,-1.0,10.6,-8.4,19.0,899.6,901.3,897.9,3.4,67.9,95.0,21.0,74.0,103.7,0.0,0.6,154.1,4.3,159.8,0.0,0.0,0.0,False,False
2904,2016-12-14,-2.5,9.2,-9.5,18.7,896.8,899.5,894.4,5.1,76.2,97.0,31.0,66.0,106.2,0.0,0.8,146.9,3.4,143.7,0.0,0.0,0.0,False,False
2905,2016-12-15,-1.1,6.7,-9.4,16.1,896.8,898.6,895.3,3.3,81.1,97.0,52.0,45.0,80.8,0.0,1.2,198.9,4.8,192.2,0.0,0.0,2.5,False,True
2906,2016-12-16,1.6,5.0,-1.7,6.7,897.5,903.0,894.8,8.2,94.9,100.0,73.0,27.0,26.8,0.0,1.7,126.4,7.0,134.5,2.5,0.1,0.0,True,False
2907,2016-12-17,1.1,10.1,-5.9,16.0,906.4,908.3,902.9,5.4,82.6,100.0,48.0,52.0,95.3,0.0,1.3,148.5,6.8,153.9,0.0,0.0,0.0,False,False
2908,2016-12-18,-3.0,8.9,-8.7,17.6,903.7,907.6,898.6,9.0,77.5,98.0,27.0,71.0,109.9,0.0,1.0,157.6,4.2,148.9,0.0,0.0,0.0,False,False
2909,2016-12-19,-2.5,8.0,-12.7,20.7,892.5,898.7,889.2,9.5,71.5,95.0,32.0,63.0,95.4,0.0,2.7,113.7,13.4,145.4,0.0,0.0,3.3,False,True
2910,2016-12-20,2.1,7.1,-1.0,8.1,891.9,896.8,889.0,7.8,76.7,99.0,51.0,48.0,57.7,0.0,3.0,102.8,11.3,113.9,3.3,0.1,0.0,True,False
2911,2016-12-21,0.9,8.2,-3.2,11.4,900.5,904.6,896.5,8.1,89.1,100.0,56.0,44.0,92.0,0.0,1.5,155.9,7.9,168.0,0.0,0.0,0.0,False,False
2912,2016-12-22,-0.3,9.1,-6.9,16.0,906.5,908.5,904.2,4.3,88.6,100.0,51.0,49.0,94.1,0.0,0.8,145.7,3.9,189.2,0.0,0.0,0.0,False,False
2913,2016-12-23,0.7,12.1,-5.3,17.4,908.3,909.6,906.5,3.1,87.2,100.0,48.0,52.0,104.8,0.0,1.0,143.0,4.8,181.1,0.0,0.0,0.0,False,False
2914,2016-12-24,-0.0,11.3,-7.7,19.0,909.1,910.7,907.4,3.3,84.3,100.0,40.0,60.0,98.6,0.0,1.2,154.0,8.1,171.4,0.0,0.0,0.0,False,False
2915,2016-12-25,0.6,12.7,-5.9,18.6,907.3,909.9,904.7,5.2,76.2,99.0,25.0,74.0,92.5,0.0,1.2,139.8,5.2,199.4,0.0,0.0,0.0,False,False
2916,2016-12-26,1.9,14.7,-5.2,19.9,906.2,907.4,904.2,3.2,68.5,95.0,26.0,69.0,94.3,0.0,0.6,156.9,3.2,170.4,0.0,0.0,0.0,False,False
2917,2016-12-27,1.2,15.4,-6.0,21.4,907.9,910.9,906.2,4.7,68.4,98.0,19.0,79.0,100.4,0.0,1.1,154.1,7.3,171.2,0.0,0.0,0.0,False,False
2918,2016-12-28,-2.2,11.7,-9.6,21.3,910.2,912.1,908.3,3.8,67.8,95.0,17.0,78.0,109.8,0.0,0.6,157.9,3.3,170.0,0.0,0.0,0.0,False,False
2919,2016-12-29,-2.0,12.8,-11.1,23.9,907.6,909.3,904.9,4.4,62.5,90.0,15.0,75.0,108.5,0.0,0.6,166.7,2.9,161.3,0.0,0.0,0.0,False,False
2920,2016-12-30,-2.9,9.2,-10.8,20.0,907.3,908.9,905.1,3.8,66.6,93.0,20.0,73.0,108.5,0.0,0.9,176.1,4.2,205.4,0.0,0.0,0.0,False,False
2921,2016-12-31,-3.6,8.8,-10.8,19.6,904.9,907.3,902.7,4.6,75.7,95.0,32.0,63.0,110.5,0.0,0.6,139.9,2.9,142.7,0.0,0.0,0.0,False,False
2922,2017-01-01,-4.3,7.8,-11.3,19.1,897.8,902.8,894.4,8.4,72.6,96.0,26.0,70.0,108.9,0.0,0.5,158.3,2.9,166.1,0.0,0.0,0.0,False,False
2923,2017-01-02,-4.1,6.3,-12.4,18.7,895.7,897.1,894.0,3.1,68.9,93.0,23.0,70.0,96.3,0.0,0.7,149.8,3.7,178.5,0.0,0.0,0.0,False,False
2924,2017-01-03,-1.4,12.0,-9.7,21.7,896.1,898.0,894.3,3.7,64.5,89.0,23.0,66.0,103.1,0.0,0.9,165.8,4.3,180.7,0.0,0.0,0.0,False,False
2925,2017-01-04,-1.3,12.8,-11.8,24.6,896.6,898.4,894.5,3.9,57.5,91.0,14.0,77.0,106.7,0.0,1.5,161.3,11.1,193.3,0.0,0.0,0.0,False,False
2926,2017-01-05,2.3,9.5,-7.7,17.2,896.7,900.5,894.3,6.2,29.0,69.0,6.0,63.0,113.0,0.0,5.8,133.3,18.0,139.6,0.0,0.0,0.0,False,False
2927,2017-01-06,-2.8,12.0,-12.7,24.7,900.8,902.3,899.1,3.2,40.8,78.0,7.0,71.0,109.5,0.0,1.6,158.5,11.3,190.2,0.0,0.0,0.0,False,False
2928,2017-01-07,-1.4,11.9,-10.0,21.9,902.0,903.2,900.1,3.1,46.5,79.0,12.0,67.0,88.3,0.0,2.1,119.9,11.3,167.8,0.0,0.0,0.0,False,False
2929,2017-01-08,1.1,9.4,-9.1,18.5,900.7,903.0,898.1,4.9,54.7,84.0,32.0,52.0,76.1,0.0,5.6,84.8,20.6,122.2,0.0,0.0,0.0,False,False
2930,2017-01-09,2.6,11.6,-4.5,16.1,896.8,899.0,893.7,5.3,39.9,70.0,15.0,55.0,113.8,0.0,3.4,126.4,12.6,139.2,0.0,0.0,0.3,False,True
2931,2017-01-10,-0.8,3.9,-5.5,9.4,888.2,893.9,884.7,9.2,75.1,96.0,48.0,48.0,38.5,0.0,2.3,121.2,14.1,140.4,0.3,0.1,0.0,True,False
2932,2017-01-11,1.2,11.1,-4.7,15.8,894.0,897.9,888.3,9.6,67.2,96.0,36.0,60.0,71.5,0.0,2.0,165.8,12.9,155.4,0.0,0.0,0.0,False,False
